_time,dev_id,gw_pwr_st,lat,long,ts,A1,A10,A11,A12,A2,A3,A4,A5,A6,A7,A8,A9,Charge_alt_V,Coolant_T,DG_Batt_V,DG_st,Eng_rpm,Eng_run_H,Eng_run_M,Fuel_L,Fuel_L_in_lit,G_L1_L2_V,G_L1_N_V,G_L1_fr,G_L2_L3_V,G_L2_N_V,G_L2_fr,G_L3_L1_V,G_L3_N_V,G_L3_fr,G_avg_pf,G_cum_En,G_cum_R_En,G_cum_ap_En,G_pf_L1,G_pf_L2,G_pf_L3,IO_diag,Ld_L1_A,Ld_L1_VA,Ld_L1_W,Ld_L1_var,Ld_L2_A,Ld_L2_VA,Ld_L2_W,Ld_L2_var,Ld_L3_A,Ld_L3_VA,Ld_L3_W,Ld_L3_var,Ld_Ttl_VA,Ld_Ttl_W,Ld_Ttl_var,M_L1_L2_V,M_L1_N_V,M_L1_fr,M_L2_L3_V,M_L2_N_V,M_L2_fr,M_L3_L1_V,M_L3_N_V,M_L3_fr,M_cum_En,M_cum_R_En,M_cum_ap_En,M_run_H,M_run_M,No_of_starts,No_of_trips,Oil_P,Pct_Ld,U_L,pro_rev
"09/12/2025, 13:45:20",MWX_ELM_GW10005,1,0,0,1765268117,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,59,13.2,26753,0,44,54,78,201,0,0,0,0,0,0,0,0,0,0,1132,273,1169,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,231,49.9,401,233,49.9,401,231,49.9,0,0,0,0,0,385,7,0,0,100,1
"09/12/2025, 13:46:00",MWX_ELM_GW10004,1,0,0,1765268153,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,36,13.4,26753,0,356,6,85,219,0,0,0,0,0,0,0,0,0,0,6553695,1555,65536319,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,232,49.9,402,233,49.9,401,231,49.9,0,0,0,0,0,1127,22,0,0,36,1
"09/12/2025, 13:46:20",MWX_ELM_GW10002,1,0,0,1765268163,4368,4369,4352,241,273,17,4369,0,0,4096,4352,0,0.1,26,13.5,26752,0,84,57,89,229,0,0,0,0,0,0,0,0,0,0,2762,400,2795,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,234,49.9,406,234,49.9,404,233,49.9,0,0,0,0,0,255,17,0,0,100,1
"09/12/2025, 13:46:40",MWX_ELM_GW10003,1,17.6,78.2,1765268199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 13:47:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 13:47:20",MWX_ELM_GW10002,1,0,0,1765268233,4368,4369,4352,241,273,17,4369,0,0,4096,4352,0,0.1,26,13.5,26752,0,84,57,89,229,0,0,0,0,0,0,0,0,0,0,2762,400,2795,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,234,49.9,405,234,50,403,233,50,0,0,0,0,0,255,17,0,0,100,1
"09/12/2025, 13:48:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 13:48:20",MWX_ELM_GW10004,1,0,0,1765268295,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,36,13.4,26753,0,356,6,85,219,0,0,0,0,0,0,0,0,0,0,6553695,1555,65536319,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,232,49.9,402,233,49.9,401,231,49.9,0,0,0,0,0,1127,22,0,0,36,1
"09/12/2025, 13:48:40",MWX_ELM_GW10002,1,0,0,1765268304,4368,4369,4352,241,273,17,4369,0,0,4096,4352,0,0.1,26,13.5,26752,0,84,57,89,229,0,0,0,0,0,0,0,0,0,0,2762,400,2795,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,234,49.9,406,234,49.9,403,233,49.9,0,0,0,0,0,255,17,0,0,100,1
"09/12/2025, 13:49:00",MWX_ELM_GW10003,1,17.6,78.2,1765268323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 13:49:40",MWX_ELM_GW10002,1,0,0,1765268374,4368,4369,4352,241,273,17,4369,0,0,4096,4352,0,0.1,26,13.5,26752,0,84,57,89,229,0,0,0,0,0,0,0,0,0,0,2762,400,2795,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,234,49.9,405,234,49.9,403,233,49.9,0,0,0,0,0,255,17,0,0,100,1
"09/12/2025, 13:50:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 13:50:20",MWX_ELM_GW10005,1,0,0,1765268404,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,58,13.2,26753,0,44,54,78,201,0,0,0,0,0,0,0,0,0,0,1132,273,1169,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,232,49.9,402,233,49.9,402,231,49.9,0,0,0,0,0,385,7,0,0,100,1
"09/12/2025, 13:50:40",MWX_ELM_GW10004,1,0,0,1765268439,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,36,13.4,26753,0,356,6,85,219,0,0,0,0,0,0,0,0,0,0,6553695,1555,65536319,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,232,49.9,402,233,49.9,401,231,49.9,0,0,0,0,0,1127,22,0,0,36,1
"09/12/2025, 13:51:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 13:52:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 13:53:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 13:53:20",MWX_ELM_GW10004,1,0,0,1765268582,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,36,13.3,26753,0,356,6,85,219,0,0,0,0,0,0,0,0,0,0,6553695,1555,65536319,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,232,49.9,401,232,49.9,401,231,49.9,0,0,0,0,0,1127,22,0,0,36,1
"09/12/2025, 13:53:40",MWX_ELM_GW10001,1,18.4,76.5,1765268607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 13:54:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 13:54:20",MWX_ELM_GW10003,1,17.6,78.2,1765268654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 13:54:40",MWX_ELM_GW10002,1,0,0,1765268678,4368,4369,4352,241,273,17,4369,0,0,4096,4352,0,0.1,26,13.5,26752,0,84,57,89,229,0,0,0,0,0,0,0,0,0,0,2762,400,2795,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,234,49.9,405,234,49.9,403,232,49.9,0,0,0,0,0,255,17,0,0,100,1
"09/12/2025, 13:55:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 13:55:20",MWX_ELM_GW10004,1,0,0,1765268709,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,36,13.4,26753,0,356,6,85,219,0,0,0,0,0,0,0,0,0,0,6553695,1555,65536319,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,232,49.9,402,233,49.9,401,231,49.9,0,0,0,0,0,1127,22,0,0,36,1
"09/12/2025, 13:55:40",MWX_ELM_GW10003,1,17.6,78.2,1765268724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 13:56:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 13:56:20",MWX_ELM_GW10004,1,0,0,1765268779,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,36,13.3,26753,0,356,6,85,219,0,0,0,0,0,0,0,0,0,0,6553695,1555,65536319,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,232,50,402,233,50,401,231,50,0,0,0,0,0,1127,22,0,0,36,1
"09/12/2025, 13:56:40",MWX_ELM_GW10003,1,17.6,78.2,1765268794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 13:57:00",MWX_ELM_GW10002,1,0,0,1765268813,4368,4369,4352,241,273,17,4369,0,0,4096,4352,0,0.1,26,13.5,26752,0,84,57,89,229,0,0,0,0,0,0,0,0,0,0,2762,400,2795,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,234,50,406,234,50,404,233,50,0,0,0,0,0,255,17,0,0,100,1
"09/12/2025, 13:58:00",MWX_ELM_GW10001,1,18.4,76.5,1765268872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 13:58:20",MWX_ELM_GW10002,1,0,0,1765268883,4368,4369,4352,241,273,17,4369,0,0,4096,4352,0,0.1,26,13.5,26752,0,84,57,89,229,0,0,0,0,0,0,0,0,0,0,2762,400,2795,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,234,50,406,234,50,404,233,50,0,0,0,0,0,255,17,0,0,100,1
"09/12/2025, 13:59:00",MWX_ELM_GW10003,1,17.6,78.2,1765268929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 13:59:20",MWX_ELM_GW10002,1,0,0,1765268953,4368,4369,4352,241,273,17,4369,0,0,4096,4352,0,0.1,26,13.5,26752,0,84,57,89,229,0,0,0,0,0,0,0,0,0,0,2762,400,2795,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,234,50,406,235,50,404,233,50,0,0,0,0,0,255,17,0,0,100,1
"09/12/2025, 14:00:00",MWX_ELM_GW10003,1,17.6,78.2,1765268999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:00:40",MWX_ELM_GW10001,1,18.4,76.5,1765269033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:01:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:01:40",MWX_ELM_GW10005,1,0,0,1765269086,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,57,13.2,26753,0,44,54,78,201,0,0,0,0,0,0,0,0,0,0,1132,273,1169,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,232,50.1,401,234,50.1,402,231,50,0,0,0,0,0,385,7,0,0,100,1
"09/12/2025, 14:02:00",MWX_ELM_GW10001,1,18.4,76.5,1765269104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:02:20",MWX_ELM_GW10004,1,0,0,1765269123,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,36,13.4,26753,0,356,6,85,219,0,0,0,0,0,0,0,0,0,0,6553695,1555,65536319,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,232,50.1,403,234,50.1,402,232,50.1,0,0,0,0,0,1127,22,0,0,36,1
"09/12/2025, 14:02:40",MWX_ELM_GW10002,1,0,0,1765269158,4368,4369,4352,241,273,17,4369,0,0,4096,4352,0,0.1,26,13.5,26752,0,84,57,89,229,0,0,0,0,0,0,0,0,0,0,2762,400,2795,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,235,50.1,406,235,50.1,405,233,50.1,0,0,0,0,0,255,17,0,0,100,1
"09/12/2025, 14:03:00",MWX_ELM_GW10005,1,0,0,1765269161,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,57,13.3,26753,0,44,54,78,201,0,0,0,0,0,0,0,0,0,0,1132,273,1169,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,231,50.1,401,233,50.1,401,231,50.1,0,0,0,0,0,385,7,0,0,100,1
"09/12/2025, 14:04:00",MWX_ELM_GW10005,1,0,0,1765269232,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,57,13.2,26753,0,44,54,78,201,0,0,0,0,0,0,0,0,0,0,1132,273,1169,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,232,50.1,401,234,50.1,402,231,50.1,0,0,0,0,0,385,7,0,0,100,1
"09/12/2025, 14:04:20",MWX_ELM_GW10001,1,18.4,76.5,1765269244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:05:00",MWX_ELM_GW10002,1,0,0,1765269294,4368,4369,4352,241,273,17,4369,0,0,4096,4352,0,0.1,26,13.5,26752,0,84,57,89,229,0,0,0,0,0,0,0,0,0,0,2762,400,2795,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,235,50.1,406,235,50.1,404,233,50.1,0,0,0,0,0,255,17,0,0,100,1
"09/12/2025, 14:06:00",MWX_ELM_GW10004,1,0,0,1765269357,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,35,13.4,26753,0,356,6,85,219,0,0,0,0,0,0,0,0,0,0,6553695,1555,65536319,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,231,50,402,233,50,401,231,50,0,0,0,0,0,1127,22,0,0,36,1
"09/12/2025, 14:06:20",MWX_ELM_GW10003,1,17.6,78.2,1765269365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:06:40",MWX_ELM_GW10001,1,18.4,76.5,1765269385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:07:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:07:20",MWX_ELM_GW10003,1,17.6,78.2,1765269436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:07:40",MWX_ELM_GW10005,1,0,0,1765269443,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,56,13.2,26753,0,44,54,78,201,0,0,0,0,0,0,0,0,0,0,1132,273,1169,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,231,50,400,233,50,400,230,50,0,0,0,0,0,385,7,0,0,100,1
"09/12/2025, 14:08:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:08:40",MWX_ELM_GW10003,1,17.6,78.2,1765269515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:09:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:09:40",MWX_ELM_GW10002,1,0,0,1765269573,4368,4369,4352,241,273,17,4369,0,0,4096,4352,0,0.1,26,13.5,26752,0,84,57,89,229,0,0,0,0,0,0,0,0,0,0,2762,400,2795,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,234,50,405,234,50,403,233,50,0,0,0,0,0,255,17,0,0,100,1
"09/12/2025, 14:10:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:11:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:12:40",MWX_ELM_GW10004,1,0,0,1765269757,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,35,13.4,26753,0,356,6,85,219,0,0,0,0,0,0,0,0,0,0,6553695,1555,65536319,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,233,49.9,403,234,49.9,403,232,50,0,0,0,0,0,1127,22,0,0,36,1
"09/12/2025, 14:13:00",MWX_ELM_GW10002,1,0,0,1765269769,4368,4369,4352,241,273,17,4369,0,0,4096,4352,0,0.1,26,13.5,26752,0,84,57,89,229,0,0,0,0,0,0,0,0,0,0,2762,400,2795,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,233,49.9,404,233,49.9,402,232,49.9,0,0,0,0,0,255,17,0,0,100,1
"09/12/2025, 14:14:00",MWX_ELM_GW10004,1,0,0,1765269828,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,35,13.3,26753,0,356,6,85,219,0,0,0,0,0,0,0,0,0,0,6553695,1555,65536319,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,234,50,405,234,50,404,233,50,0,0,0,0,0,1127,22,0,0,36,1
"09/12/2025, 14:14:20",MWX_ELM_GW10005,1,0,0,1765269841,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,55,13.3,26753,0,44,54,78,202,0,0,0,0,0,0,0,0,0,0,1132,273,1169,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,231,50,401,234,50,401,231,50,0,0,0,0,0,385,7,0,0,100,1
"09/12/2025, 14:15:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:15:20",MWX_ELM_GW10005,1,0,0,1765269912,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,55,13.2,26753,0,44,54,78,201,0,0,0,0,0,0,0,0,0,0,1132,273,1169,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,232,49.9,402,234,49.9,403,232,50,0,0,0,0,0,385,7,0,0,100,1
"09/12/2025, 14:16:00",MWX_ELM_GW10001,1,18.4,76.5,1765269955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:16:20",MWX_ELM_GW10004,1,0,0,1765269965,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,35,13.3,26753,0,356,6,85,219,0,0,0,0,0,0,0,0,0,0,6553695,1555,65536319,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,233,50,404,234,50,403,232,49.9,0,0,0,0,0,1127,22,0,0,36,1
"09/12/2025, 14:17:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:17:20",MWX_ELM_GW10005,1,0,0,1765270037,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,55,13.2,26753,0,44,54,78,201,0,0,0,0,0,0,0,0,0,0,1132,273,1169,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,232,49.9,402,234,49.9,402,231,50,0,0,0,0,0,385,7,0,0,100,1
"09/12/2025, 14:18:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:18:20",MWX_ELM_GW10001,1,18.4,76.5,1765270094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:19:00",MWX_ELM_GW10001,1,18.4,76.5,1765270126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:19:20",MWX_ELM_GW10002,1,0,0,1765270155,4368,4369,4352,241,273,17,4369,0,0,4096,4352,0,0.1,26,13.5,26752,0,84,57,89,229,0,0,0,0,0,0,0,0,0,0,2762,400,2795,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,234,50,405,234,50,403,233,50,0,0,0,0,0,255,17,0,0,100,1
"09/12/2025, 14:19:40",MWX_ELM_GW10004,1,0,0,1765270177,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,35,13.4,26753,0,356,6,85,219,0,0,0,0,0,0,0,0,0,0,6553695,1555,65536319,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,233,49.9,404,234,49.9,403,232,49.9,0,0,0,0,0,1127,22,0,0,36,1
"09/12/2025, 14:20:00",MWX_ELM_GW10002,1,0,0,1765270186,4368,4369,4352,241,273,17,4369,0,0,4096,4352,0,0.1,26,13.5,26752,0,84,57,89,229,0,0,0,0,0,0,0,0,0,0,2762,400,2795,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,234,49.9,404,233,49.9,403,232,49.9,0,0,0,0,0,255,17,0,0,100,1
"09/12/2025, 14:20:40",MWX_ELM_GW10005,1,0,0,1765270233,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,55,13.2,26753,0,44,54,78,201,0,0,0,0,0,0,0,0,0,0,1132,273,1169,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,232,49.9,401,233,50,402,231,50,0,0,0,0,0,385,7,0,0,100,1
"09/12/2025, 14:21:00",MWX_ELM_GW10004,1,0,0,1765270248,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,35,13.4,26753,0,356,6,85,219,0,0,0,0,0,0,0,0,0,0,6553695,1555,65536319,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,233,50,404,234,50,403,233,49.9,0,0,0,0,0,1127,22,0,0,36,1
"09/12/2025, 14:21:20",MWX_ELM_GW10003,1,17.6,78.2,1765270263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:22:00",MWX_ELM_GW10002,1,0,0,1765270310,4368,4369,4352,241,273,17,4369,0,0,4096,4352,0,0.1,26,13.5,26752,0,84,57,89,229,0,0,0,0,0,0,0,0,0,0,2762,400,2795,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,233,50,404,233,50,402,232,50,0,0,0,0,0,255,17,0,0,100,1
"09/12/2025, 14:22:20",MWX_ELM_GW10003,1,17.6,78.2,1765270333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:23:00",MWX_ELM_GW10004,1,0,0,1765270373,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,35,13.4,26753,0,356,6,85,220,0,0,0,0,0,0,0,0,0,0,6553695,1555,65536319,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,233,50,404,234,49.9,403,232,50,0,0,0,0,0,1127,22,0,0,36,1
"09/12/2025, 14:23:20",MWX_ELM_GW10002,1,0,0,1765270380,4368,4369,4352,241,273,17,4369,0,0,4096,4352,0,0.1,26,13.5,26752,0,84,57,89,229,0,0,0,0,0,0,0,0,0,0,2762,400,2795,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,233,49.9,404,233,50,402,232,50,0,0,0,0,0,255,17,0,0,100,1
"09/12/2025, 14:24:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:25:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:25:40",MWX_ELM_GW10002,1,0,0,1765270520,4368,4369,4352,241,273,17,4369,0,0,4096,4352,0,0.1,26,13.5,26752,0,84,57,89,229,0,0,0,0,0,0,0,0,0,0,2762,400,2795,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,233,49.9,404,233,49.9,402,232,49.9,0,0,0,0,0,255,17,0,0,100,1
"09/12/2025, 14:26:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:26:20",MWX_ELM_GW10004,1,0,0,1765270570,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,35,13.3,26753,0,356,6,85,219,0,0,0,0,0,0,0,0,0,0,6553695,1555,65536319,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,232,49.9,403,233,49.9,402,232,49.9,0,0,0,0,0,1127,22,0,0,36,1
"09/12/2025, 14:26:40",MWX_ELM_GW10002,1,0,0,1765270590,4368,4369,4352,241,273,17,4369,0,0,4096,4352,0,0.1,26,13.5,26752,0,84,57,89,229,0,0,0,0,0,0,0,0,0,0,2762,400,2795,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,233,49.9,403,233,49.9,401,231,49.9,0,0,0,0,0,255,17,0,0,100,1
"09/12/2025, 14:27:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
